"","�..linie","richtung","betriebsdatum","fahrzeug","kurs","seq_von","halt_diva_von","halt_punkt_diva_von","halt_kurz_von1","datum_von","soll_an_von","ist_an_von","soll_ab_von","ist_ab_von","seq_nach","halt_diva_nach","halt_punkt_diva_nach","halt_kurz_nach1","datum_nach","soll_an_nach","ist_an_nach1","soll_ab_nach","ist_ab_nach","fahrt_id","fahrweg_id","fw_no","fw_typ","fw_kurz","fw_lang","umlauf_von","halt_id_von","halt_id_nach","halt_punkt_id_von","halt_punkt_id_nach","arrivelate"
"595",80,2,"21.09.15",10272,18,5,47,21,"ALBR","21.09.15",75426,75466,75450,75482,6,3705,21,"ALBD","21.09.15",75468,75515,75492,75525,435620,4825,2,1,2,"TRIS - BOEN",106484,2810,2564,6699,6262,47
"596",95,1,"21.09.15",10547,6,1,3022,11,"BALT","21.09.15",64920,64971,64920,64972,2,6034,20,"GAR6","21.09.15",65400,65252,65400,65692,55526,4862,5,3,5,"BALT - GAR6",90630,2540,2144,5889,6993,-148
"597",89,2,"21.09.15",10543,2,17,427,21,"BASL","21.09.15",59604,59569,59658,59576,18,3022,11,"BALT","21.09.15",59712,59848,59712,59848,56010,8633,4,1,4,"SIHC - BALT",93118,2547,2540,5909,5889,136
"598",14,2,"20.09.15",2053,4,3,1187,1,"HEUR","20.09.15",76710,76703,76728,76710,4,2638,1,"TALW","20.09.15",76758,76745,76782,76754,250835,5276,2,1,2,"TRIE - SEEB",99345,1908,2627,6124,5993,-13
"599",14,2,"20.09.15",2013,6,7,3042,1,"BWIE","20.09.15",51450,51560,51492,51575,8,6238,1,"WERE","20.09.15",51522,51626,51540,51640,250882,5276,2,1,2,"TRIE - SEEB",99412,1557,1534,3503,3413,104
"600",14,1,"20.09.15",3011,3,13,435,0,"BECK","20.09.15",85050,85044,85074,85048,14,2474,0,"STAM","20.09.15",85134,85128,85164,85139,250814,5275,1,1,1,"SEEB - TRIE",99529,2086,2088,4753,4762,-6
"601",61,2,"20.09.15",10521,5,1,2294,20,"SCHW","20.09.15",66150,66145,66150,66146,2,901,21,"FRDR","20.09.15",66234,66212,66252,66221,23339,15096,2,1,2,"SCHW - MUEH",93541,1501,2440,3308,5590,-22
"602",62,2,"20.09.15",10521,5,6,694,21,"DORF","20.09.15",39456,39459,39480,39464,7,2572,21,"SOER","20.09.15",39540,39528,39600,39568,23321,15081,2,1,2,"SCHW - UAFF",93541,2460,1311,5644,2871,-12
"603",62,2,"20.09.15",10521,5,15,3021,23,"BAFF","20.09.15",58206,58257,58218,58282,16,914,21,"FRON","20.09.15",58242,58343,58254,58355,23333,15081,2,1,2,"SCHW - UAFF",93541,1874,2445,4208,5603,101
"604",33,1,"24.09.15",10171,2,18,1252,1,"HUBE","24.09.15",22170,22356,22182,22364,19,2147,10,"SACK","24.09.15",22260,22449,22272,22449,352937,11792,5,1,5,"KFLU - TRIE",103255,2871,2829,6857,9365,189
"605",5,1,"23.09.15",2092,3,1,1407,2,"KFLU","23.09.15",76920,76980,76920,76980,2,1407,0,"KFLU","23.09.15",76944,76990,76974,77007,350157,4517,1,1,1,"KFLU - ENGE",103698,2845,2845,6783,6788,46
"606",12,1,"23.09.15",3070,3,4,6506,0,"BABH07","23.09.15",79494,79469,79506,79484,5,2758,0,"UNTR07","23.09.15",79572,79552,79584,79563,46305,1495,1,1,1,"FRAF - BSTE",91371,1377,751,3028,1674,-20
"607",10,1,"23.09.15",3067,16,22,2367,0,"RIGI","23.09.15",25128,25192,25152,25205,23,2924,0,"WINK","23.09.15",25194,25261,25218,25272,47367,3747,1,1,1,"FRAF - GESS",90499,2260,2293,5147,5238,67
"608",2,2,"23.09.15",3002,3,18,48,1,"ALBP","23.09.15",49602,49646,49650,49675,19,1548,1,"LETG","23.09.15",49710,49753,49734,49765,349622,4400,2,1,2,"BTIE - FARB",104474,1535,2245,9405,5098,43
"609",912,1,"23.09.15",11658,2,5,917,0,"FROE","23.09.15",37398,37392,37428,37395,6,2907,0,"WILD","23.09.15",37458,37432,37482,37435,182185,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2680,2651,6373,6056,-26
"610",912,2,"23.09.15",11658,2,18,917,1,"FROE","23.09.15",29124,29289,29142,29302,19,1286,1,"HOES","23.09.15",29190,29375,29208,29395,182180,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2680,2615,6371,5961,185
"611",75,2,"23.09.15",10415,6,2,3764,21,"MAXB","23.09.15",29742,29768,29766,29790,3,3789,21,"BOLL","23.09.15",29826,29884,29844,29894,53536,13276,52,1,52,"BOEN - SEPL neue Fz.",93879,2453,2763,5623,6576,58
"612",11,1,"21.09.15",2024,7,8,2572,2,"SOER","22.09.15",3840,3774,3870,3774,9,2572,0,"SOER","22.09.15",3888,3804,3888,3846,351398,10057,11,1,11,"ZAUZ - SOER für Einfahrt",104191,1311,1311,2870,2872,-84
"613",32,1,"22.09.15",10079,1,14,2127,10,"ROEN","22.09.15",38754,38912,38772,38930,15,1644,12,"MILA","22.09.15",38826,38990,38844,39005,353313,4326,1,1,1,"HOLZ - STRV",104947,2787,2650,6632,6054,164
"614",912,2,"22.09.15",11660,2,5,2327,51,"SUEB","22.09.15",56922,57011,56940,57022,6,2167,51,"SIHG","22.09.15",56982,57107,57000,57107,182196,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2848,2864,6795,6831,125
"615",8,1,"22.09.15",2066,1,8,1861,0,"PARA","22.09.15",44322,44424,44382,44440,9,601,0,"BOES","22.09.15",44424,44489,44442,44505,407469,4595,1,1,1,"HARP - KLUS",105819,1528,2228,3390,6211,65
"616",912,1,"22.09.15",11661,4,20,2038,50,"REBW","22.09.15",60774,60866,60792,60872,21,1341,50,"ITDO","22.09.15",60894,60937,60912,60944,182228,16384,19,1,19,"OPER - ITFA wenden OPER",96673,2780,2548,6615,6221,43
"617",305,1,"21.09.15",11413,1,7,457,50,"BERL","21.09.15",25404,25451,25422,25462,8,466,50,"BOLD","21.09.15",25458,25509,25470,25509,435895,85,1,1,1,"BDIE - KIND",106372,2363,2376,5406,5442,51
"618",69,1,"21.09.15",10605,10,7,2858,20,"WEIH","21.09.15",84570,84537,84582,84537,8,564,13,"BUCH","21.09.15",84636,84630,84684,84646,434961,4782,1,1,1,"ETHH - MIBU",106504,2734,1309,6506,2850,-6
"619",89,1,"21.09.15",10249,1,1,1156,20,"HEIZ","21.09.15",64020,64303,64020,64303,2,944,11,"GEER","21.09.15",64104,64386,64128,64398,56007,8630,1,1,1,"HEIZ - SIHC",92774,1454,2198,3214,5016,282
"620",14,1,"20.09.15",2021,2,13,435,0,"BECK","20.09.15",79230,79219,79254,79225,14,2474,0,"STAM","20.09.15",79314,79308,79344,79319,250782,5275,1,1,1,"SEEB - TRIE",99317,2086,2088,4753,4762,-6
"621",14,1,"20.09.15",2053,4,25,1187,0,"HEUR","20.09.15",76164,76261,76188,76269,26,2160,0,"SCHA","20.09.15",76224,76321,76248,76330,250834,5275,1,1,1,"SEEB - TRIE",99345,1908,1010,6121,2185,97
"622",14,1,"20.09.15",2013,6,17,1608,1,"LOEW","20.09.15",49632,49763,49656,49779,18,1366,1,"SIHP","20.09.15",49722,49864,49752,49883,250881,5275,1,1,1,"SEEB - TRIE",99412,2256,2262,5130,5152,142
"623",63,2,"20.09.15",10521,5,6,3760,21,"HALO","20.09.15",35082,35192,35100,35200,7,3154,23,"MEHA","20.09.15",35118,35239,35130,35248,23317,2780,2,1,2,"SCHW - BOER",93541,2451,1884,9159,4227,121
"624",62,2,"20.09.15",10535,4,12,1000,11,"GLAU","20.09.15",48372,48459,48402,48472,13,767,11,"EINF","20.09.15",48468,48539,48492,48549,23269,15081,2,1,2,"SCHW - UAFF",93851,2454,2457,5628,5636,71
"625",94,1,"20.09.15",10277,7,10,1587,20,"LUCH","20.09.15",62370,62510,62394,62523,11,88,20,"ALTR","20.09.15",62430,62616,62466,62626,23589,2788,1,1,1,"BOER - WGLA",93060,2482,1580,5693,3595,186
"626",33,1,"24.09.15",10168,1,29,1252,1,"HUBE","24.09.15",85632,85816,85644,85832,30,2147,10,"SACK","24.09.15",85722,85906,85734,85919,352931,11671,1,1,1,"BTIE - TRIE",104928,2871,2829,6857,9365,184
"627",5,1,"23.09.15",2077,2,5,1359,0,"KANT","23.09.15",74262,74319,74286,74328,6,1472,2,"KUNS","23.09.15",74352,74442,74388,74457,350113,4517,1,1,1,"KFLU - ENGE",103955,2571,1305,6279,6126,90
"628",10,1,"23.09.15",3070,3,16,1215,0,"HIRS","23.09.15",46776,46862,46806,46871,17,1643,0,"MIBU","23.09.15",46872,46942,46932,46978,46291,3747,1,1,1,"FRAF - GESS",91371,1532,1504,3402,3326,70
"629",10,1,"23.09.15",3065,4,13,1098,0,"HALB","23.09.15",19008,18991,19032,18997,14,736,0,"ETHZ","23.09.15",19092,19070,19128,19104,46311,12763,11,1,11,"BOER - GESS",93372,2258,1308,5139,2844,-22
"630",2,2,"23.09.15",3002,3,17,3019,1,"ZYPR","23.09.15",36018,36046,36048,36059,18,48,1,"ALBP","23.09.15",36102,36113,36150,36134,349616,4400,2,1,2,"BTIE - FARB",104474,2250,1535,5114,9405,11
"631",2,1,"23.09.15",3002,3,20,1456,0,"KRES","23.09.15",47442,47451,47472,47467,21,832,0,"FELD","23.09.15",47514,47532,47544,47549,349621,4399,1,1,1,"FARB - BTIE",104474,2612,2689,5952,6389,18
"632",912,2,"23.09.15",11658,2,11,1013,51,"GOHA","23.09.15",21402,21424,21420,21428,12,476,51,"BEUG","23.09.15",21462,21487,21480,21496,182176,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2747,2659,6538,6074,25
"633",75,1,"23.09.15",10417,5,7,6304,20,"KOES","23.09.15",23346,23357,23364,23364,8,2320,21,"SCHG","23.09.15",23412,23422,23430,23439,53479,13282,51,1,51,"SEPL - BOEN neue Fz.",91794,2773,2843,9347,6776,10
"634",35,1,"22.09.15",10332,2,6,92,20,"AMSU","22.09.15",42486,42541,42510,42554,7,1581,20,"LOOG","22.09.15",42564,42597,42588,42597,353186,4285,1,1,1,"SOLP - DUNK",104448,2530,2537,5855,5877,33
"635",912,1,"22.09.15",11660,2,9,824,50,"FBST","22.09.15",62874,63079,62892,63089,10,715,52,"DUFP","22.09.15",62934,63136,62952,63146,182199,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2669,2628,6095,5997,202
"636",912,1,"22.09.15",11658,3,8,418,50,"BUEB","22.09.15",69114,69152,69132,69160,9,824,50,"FBST","22.09.15",69174,69217,69192,69225,182223,16384,19,1,19,"OPER - ITFA wenden OPER",97533,2866,2669,6836,6095,43
"637",912,2,"22.09.15",11658,3,18,917,1,"FROE","22.09.15",64224,64317,64242,64335,19,1286,1,"HOES","22.09.15",64290,64392,64308,64415,182220,16406,20,1,20,"ITFA - OPER wenden OPER",97533,2680,2615,6371,5961,102
"638",46,2,"22.09.15",10145,8,16,1156,11,"HEIZ","22.09.15",45162,45185,45180,45195,17,944,11,"GEER","22.09.15",45246,45277,45270,45298,353615,11466,2,1,2,"BQUA - RUET",104516,1454,2198,3215,5016,31
"639",303,1,"21.09.15",11427,2,8,657,52,"BDIE","21.09.15",21210,21294,21420,21424,9,2406,50,"SOME","21.09.15",21474,21493,21492,21493,435665,58,9,1,9,"SCEN - FARB",106645,1312,2042,2882,4618,19
"640",303,1,"21.09.15",11427,2,15,2406,50,"SOME","21.09.15",66846,66867,66864,66879,16,725,50,"DOER","21.09.15",66930,66950,66948,66964,435683,12125,1,1,1,"BKIS - SCHL",106645,2042,2381,4618,5451,20
"641",89,1,"21.09.15",10249,1,12,1549,20,"LPAW","21.09.15",54174,54330,54216,54368,13,1364,20,"KAPP","21.09.15",54258,54409,54300,54419,56003,8630,1,1,1,"HEIZ - SIHC",92774,2626,2244,5989,5091,151
"642",14,1,"20.09.15",2021,2,4,3447,0,"BOEO","20.09.15",46062,46078,46086,46095,5,2572,0,"SOER","20.09.15",46146,46176,46182,46195,250770,5275,1,1,1,"SEEB - TRIE",99317,1919,1311,9442,2872,30
"643",14,1,"20.09.15",2053,4,23,1012,0,"GOLP","20.09.15",43632,43629,43668,43641,24,2638,0,"TALW","20.09.15",43704,43693,43734,43704,250822,5275,1,1,1,"SEEB - TRIE",99345,701,2627,1559,5994,-11
"644",14,1,"20.09.15",3011,3,8,1215,0,"HIRS","20.09.15",52374,52427,52404,52436,9,1643,0,"MIBU","20.09.15",52464,52507,52524,52523,250802,5275,1,1,1,"SEEB - TRIE",99529,1532,1504,3402,3326,43
"645",61,2,"20.09.15",10521,5,3,908,21,"FROB","20.09.15",36288,36334,36306,36346,4,2814,21,"WALD","20.09.15",36342,36399,36360,36410,23319,15096,2,1,2,"SCHW - MUEH",93541,2441,2375,5592,5435,57
"646",63,2,"20.09.15",10535,4,2,2688,21,"TULP","20.09.15",79032,78997,79056,79005,3,1160,21,"HERB","20.09.15",79086,79055,79104,79067,23291,2780,2,1,2,"SCHW - BOER",93851,2456,2472,5634,5666,-31
"647",62,2,"20.09.15",10521,5,6,694,21,"DORF","20.09.15",63456,63507,63480,63517,7,2572,21,"SOER","20.09.15",63540,63575,63600,63588,23337,15081,2,1,2,"SCHW - UAFF",93541,2460,1311,5644,2871,35
"648",912,1,"23.09.15",11658,2,7,3041,52,"BTIE","24.09.15",1524,1574,1542,1598,8,418,50,"BUEB","24.09.15",1584,1654,1602,1654,182213,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2788,2866,6636,6836,70
"649",75,2,"23.09.15",10417,5,3,3789,21,"BOLL","24.09.15",438,504,456,504,4,3804,21,"NBRU","24.09.15",492,537,510,544,53528,13276,52,1,52,"BOEN - SEPL neue Fz.",91794,2763,2609,6576,5943,45
"650",33,2,"24.09.15",10542,2,9,3029,11,"HSBB","24.09.15",66804,66752,66834,66786,10,6759,11,"SBAU","24.09.15",66876,66834,66894,66855,352954,11890,2,1,2,"TRIE - BTIE",103255,2756,2893,6563,7001,-42
"651",5,2,"23.09.15",2088,3,3,2550,1,"SAAL","23.09.15",39996,39990,40020,39992,4,2771,1,"SIHN","23.09.15",40080,40062,40110,40091,350134,4520,4,1,4,"LAUB - KFLU",103698,1854,2183,4161,4992,-18
"652",10,1,"23.09.15",3070,3,26,1100,0,"HEGG","23.09.15",63054,63087,63090,63101,27,619,4,"CENT","23.09.15",63186,63257,63228,63276,46297,3747,1,1,1,"FRAF - GESS",91371,2302,1938,5261,9149,71
"653",12,1,"23.09.15",3067,16,18,3785,0,"RINW","23.09.15",30192,30385,30204,30398,19,2575,2,"BSTE","23.09.15",30348,30548,30366,30571,47369,1495,1,1,1,"FRAF - BSTE",90499,2082,2316,4734,5308,200
"654",2,2,"23.09.15",3002,3,23,1570,1,"LIND","23.09.15",32016,32233,32046,32253,24,137,1,"BACH","23.09.15",32088,32295,32106,32312,349614,4400,2,1,2,"BTIE - FARB",104474,2535,2818,5867,6727,207
"655",5,1,"23.09.15",2093,1,11,199,0,"BEDE","23.09.15",61080,61089,61110,61105,12,2795,0,"WAFF","23.09.15",61182,61185,61206,61197,350068,4519,3,1,3,"KFLU - LAUB",103687,1852,2781,4156,6619,3
"656",69,2,"21.09.15",10605,10,5,1441,21,"PKAE","22.09.15",2670,2716,2688,2716,6,2799,21,"WAIB","22.09.15",2718,2747,2730,2747,434966,9887,2,1,2,"MIBU - ETHH",106504,2579,2784,6309,6628,29
"657",35,1,"22.09.15",10332,2,1,6003,20,"SOLP","22.09.15",52740,52752,52740,52753,2,1570,1,"LIND","22.09.15",52878,52870,52896,52884,353198,4285,1,1,1,"SOLP - DUNK",104448,2534,2535,5865,5867,-8
"658",912,2,"22.09.15",11660,2,6,2167,51,"SIHG","22.09.15",31782,31975,31800,31975,7,2168,51,"SIHE","22.09.15",31962,32028,31980,32036,182182,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2864,2865,6831,6834,66
"659",912,1,"22.09.15",11658,3,3,832,0,"FELD","22.09.15",57954,58000,57984,58000,4,1286,0,"HOES","22.09.15",58026,58068,58056,58083,182217,16384,19,1,19,"OPER - ITFA wenden OPER",97533,2689,2615,6389,5964,42
"660",8,2,"22.09.15",2066,1,6,440,4,"BELL","22.09.15",63924,63924,63984,63986,7,615,1,"BURK","22.09.15",64068,64105,64128,64115,407480,4596,2,1,2,"KLUS - HARP",105819,1565,2590,3534,6339,37
"661",80,2,"21.09.15",10412,10,23,6020,21,"GLAS","21.09.15",58356,58423,58374,58431,24,1000,22,"GLAU","21.09.15",58398,58485,58428,58494,435522,4825,2,1,2,"TRIS - BOEN",106666,2716,2454,6467,5624,87
"662",306,1,"21.09.15",11404,1,6,2471,50,"STAF","21.09.15",27576,27555,27600,27565,7,2569,50,"STEA","21.09.15",27672,27639,27696,27651,435741,11895,1,1,1,"BDIE-STAH",106260,2379,2392,5447,5473,-33
"663",89,1,"21.09.15",10249,1,2,944,11,"GEER","21.09.15",47994,48007,48018,48013,3,3122,20,"RIEH","21.09.15",48084,48093,48096,48093,56001,8630,1,1,1,"HEIZ - SIHC",92774,2198,1843,5016,4132,9
"664",14,2,"20.09.15",2021,2,21,465,1,"BERN","20.09.15",39594,39641,39618,39657,22,2151,1,"SALE","20.09.15",39660,39699,39684,39708,250767,5276,2,1,2,"TRIE - SEEB",99317,2276,2313,5192,5288,39
"665",14,1,"20.09.15",2053,4,25,1187,0,"HEUR","20.09.15",38352,38416,38376,38425,26,2160,0,"SCHA","20.09.15",38412,38487,38436,38495,250820,5275,1,1,1,"SEEB - TRIE",99345,1908,1010,6121,2185,75
"666",14,2,"20.09.15",2013,6,26,1275,1,"SEPL","20.09.15",26238,26254,26262,26257,27,2346,1,"SEEB","20.09.15",26322,26336,26322,26527,250872,5276,2,1,2,"TRIE - SEEB",99412,1934,1596,4360,3633,14
"667",62,2,"20.09.15",10521,5,4,2814,21,"WALD","20.09.15",69342,69343,69360,69356,5,888,21,"FRIA","20.09.15",69396,69402,69414,69426,23341,15081,2,1,2,"SCHW - UAFF",93541,2375,2463,5435,5650,6
"668",61,1,"20.09.15",10535,4,13,694,20,"DORF","20.09.15",46968,46983,46992,46996,14,888,20,"FRIA","20.09.15",47034,47046,47052,47056,23268,15060,1,1,1,"MUEH - SCHW",93851,2460,2463,5643,5649,12
"669",80,1,"20.09.15",10529,8,28,2680,20,"TRIE","20.09.15",54372,54553,54432,54572,29,2682,20,"TRIS","20.09.15",54516,54658,54516,54797,26200,4824,1,1,1,"BOEN - TRIS",90280,1270,1773,2742,3981,142
"670",33,1,"24.09.15",10168,1,29,1252,1,"HUBE","24.09.15",42756,42920,42768,42932,30,2147,10,"SACK","24.09.15",42846,43015,42858,43030,352915,11671,1,1,1,"BTIE - TRIE",104928,2871,2829,6857,9365,169
"671",32,2,"22.09.15",10079,1,13,1076,1,"GUET","23.09.15",3450,3466,3468,3466,14,1122,11,"HARP","23.09.15",3516,3522,3558,3524,352519,12411,8,1,8,"STRV - HERD für Einfahrt",104947,2529,2526,5811,5795,6
"672",2,1,"23.09.15",2062,6,8,48,0,"ALBP","23.09.15",83802,83818,83838,83828,9,3019,0,"ZYPR","23.09.15",83874,83881,83904,83885,349786,9828,19,1,19,"FARB - KALK für Einfahrt",104126,1535,2250,9394,5116,7
"673",10,2,"23.09.15",3076,2,3,412,0,"BPLA","23.09.15",69402,69499,69444,69530,4,619,5,"CENT","23.09.15",69528,69703,69570,69727,46270,12798,4,1,4,"GESS - FRAF Mutation auf Li 12",90993,1541,1938,3452,9133,175
"674",10,1,"23.09.15",3065,4,16,619,4,"CENT","23.09.15",19284,19286,19320,19301,17,412,1,"BPLA","23.09.15",19416,19384,19464,19394,46311,12763,11,1,11,"BOER - GESS",93372,1938,1541,9149,3448,-32
"675",2,2,"23.09.15",3002,3,5,832,1,"FELD","23.09.15",48342,48361,48378,48374,6,1456,1,"KRES","23.09.15",48420,48427,48444,48443,349622,4400,2,1,2,"BTIE - FARB",104474,2689,2612,6392,5951,7
"676",912,1,"23.09.15",11658,2,2,1456,0,"KRES","23.09.15",37176,37199,37212,37217,3,832,0,"FELD","23.09.15",37254,37266,37284,37269,182185,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2612,2689,5952,6389,12
"677",2,2,"23.09.15",3002,3,10,601,1,"BOES","23.09.15",39840,39847,39870,39865,11,1861,1,"PARA","23.09.15",39900,39916,39960,39966,349618,4400,2,1,2,"BTIE - FARB",104474,2228,1528,6210,3387,16
"678",75,2,"23.09.15",10417,5,3,3789,21,"BOLL","23.09.15",56490,56622,56508,56631,4,3804,21,"NBRU","23.09.15",56544,56671,56562,56680,53504,13276,52,1,52,"BOEN - SEPL neue Fz.",91794,2763,2609,6576,5943,127
"679",69,2,"21.09.15",10605,10,7,1316,21,"IWIN","22.09.15",840,817,852,822,8,1280,21,"HOEB","22.09.15",894,874,912,874,434964,9887,2,1,2,"MIBU - ETHH",106504,2834,2610,6759,5946,-20
"680",912,2,"22.09.15",11660,2,11,1013,51,"GOHA","22.09.15",39402,39362,39420,39365,12,476,51,"BEUG","22.09.15",39462,39418,39480,39432,182186,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2747,2659,6538,6074,-44
"681",912,2,"22.09.15",11658,3,11,1013,51,"GOHA","22.09.15",70902,70797,70920,70836,12,476,51,"BEUG","22.09.15",70962,70923,70980,70929,182224,16406,20,1,20,"ITFA - OPER wenden OPER",97533,2747,2659,6538,6074,-39
"682",8,1,"22.09.15",2066,1,9,601,0,"BOES","22.09.15",78666,78686,78684,78691,10,615,0,"BURK","22.09.15",78750,78798,78780,78819,407489,17732,3,1,3,"HARP - BELL",105819,2228,2590,6211,6341,48
"683",80,2,"21.09.15",10412,10,26,3450,21,"CHAL","21.09.15",43716,43699,43734,43763,27,3449,21,"BIRC","21.09.15",43782,43802,43806,43809,435516,4825,2,1,2,"TRIS - BOEN",106666,2584,2562,6324,6255,20
"684",80,2,"21.09.15",10412,10,27,3449,21,"BIRC","21.09.15",63858,63907,63882,63907,28,3764,20,"MAXB","21.09.15",63942,64036,63960,64043,435524,4825,2,1,2,"TRIS - BOEN",106666,2562,2453,6255,5622,94
"685",95,1,"21.09.15",10544,5,4,1549,20,"LPAW","21.09.15",60726,60760,60744,60769,5,1364,20,"KAPP","21.09.15",60798,60829,60846,60835,55507,4858,1,1,1,"BALT - FLAG",90475,2626,2244,5989,5091,31
"686",14,1,"20.09.15",3060,7,24,2638,0,"TALW","20.09.15",50904,50886,50934,50900,25,1187,0,"HEUR","20.09.15",50952,50934,50976,50946,250691,5275,1,1,1,"SEEB - TRIE",99285,2627,1908,5994,6121,-18
"687",14,1,"20.09.15",3011,3,3,845,0,"FELS","20.09.15",79014,78985,79038,78998,4,3447,0,"BOEO","20.09.15",79086,79056,79110,79068,250812,5275,1,1,1,"SEEB - TRIE",99529,1873,1919,4195,9442,-30
"688",14,1,"20.09.15",3011,3,3,845,0,"FELS","20.09.15",62784,62803,62808,62824,4,3447,0,"BOEO","20.09.15",62862,62878,62886,62894,250806,5275,1,1,1,"SEEB - TRIE",99529,1873,1919,4195,9442,16
"689",62,1,"20.09.15",10521,5,7,1705,20,"NEUA","20.09.15",71172,71170,71196,71180,8,1821,20,"OBEW","20.09.15",71244,71235,71268,71248,23342,15094,1,1,1,"UAFF - SCHW",93541,2429,2442,5566,5594,-9
"690",61,1,"20.09.15",10521,5,16,908,20,"FROB","20.09.15",74958,74982,74976,74993,17,901,20,"FRDR","20.09.15",75012,75041,75030,75047,23344,15065,3,1,3,"MUEH - SCHW  Mutation auf Li63",93541,2441,2440,5593,5591,29
"691",62,2,"20.09.15",10521,5,3,908,21,"FROB","20.09.15",63288,63357,63306,63357,4,2814,21,"WALD","20.09.15",63342,63403,63360,63411,23337,15081,2,1,2,"SCHW - UAFF",93541,2441,2375,5592,5435,61
"692",912,1,"23.09.15",11658,2,4,1286,0,"HOES","24.09.15",1308,1358,1338,1368,5,917,0,"FROE","24.09.15",1374,1426,1404,1444,182213,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2615,2680,5964,6373,52
"693",33,2,"24.09.15",10171,2,30,3645,11,"BOGA","24.09.15",29700,30201,29712,30209,31,1286,11,"HOES","24.09.15",29772,30297,29784,30312,352940,11890,2,1,2,"TRIE - BTIE",103255,2638,2615,6020,5963,525
"694",5,2,"23.09.15",2077,2,1,1519,5,"LAUB","23.09.15",58650,58625,58650,58625,2,1519,1,"LAUB","23.09.15",58686,58667,58710,58686,350104,4520,4,1,4,"LAUB - KFLU",103955,2550,2550,6224,6225,-19
"695",10,1,"23.09.15",3070,3,16,1215,0,"HIRS","23.09.15",62238,62359,62268,62370,17,1643,0,"MIBU","23.09.15",62334,62420,62394,62445,46297,3747,1,1,1,"FRAF - GESS",91371,1532,1504,3402,3326,86
"696",13,2,"23.09.15",3008,1,26,1626,1,"MEIE","23.09.15",36090,36066,36120,36080,27,3015,1,"ZWIE","23.09.15",36186,36149,36216,36159,47031,5233,2,1,2,"ALBG - FRAN",90924,2607,2731,5938,6501,-37
"697",5,1,"23.09.15",2093,1,3,2788,0,"VOLT","23.09.15",43980,44024,43998,44037,4,1889,0,"PLAT","23.09.15",44070,44115,44112,44129,350058,4519,3,1,3,"KFLU - LAUB",103687,2766,2799,6582,6667,45
"698",2,2,"23.09.15",3002,3,8,1026,1,"GRIM","23.09.15",23004,23046,23022,23058,9,1570,1,"LIND","23.09.15",23076,23107,23094,23121,349610,9833,14,1,14,"KALK - FARB für Ausfahrt",104474,2770,2535,6593,5867,31
"699",75,1,"23.09.15",10417,5,1,1275,23,"SEPL","23.09.15",41310,41321,41310,41322,2,2346,21,"SEEB","23.09.15",41364,41369,41394,41388,53493,13282,51,1,51,"SEPL - BOEN neue Fz.",91794,1934,1596,4359,9366,5
"700",69,2,"21.09.15",10605,10,2,564,21,"BUCH","22.09.15",2430,2508,2478,2513,3,2858,21,"WEIH","22.09.15",2562,2629,2574,2629,434966,9887,2,1,2,"MIBU - ETHH",106504,1309,2734,2855,6507,67
"701",32,2,"22.09.15",10079,1,24,2968,11,"ZEHN","22.09.15",41892,41947,41904,41961,25,1259,11,"HUNG","22.09.15",41952,42011,41964,42021,353314,4327,2,1,2,"STRV - HOLZ",104947,1845,1598,4137,3641,59
"702",912,2,"22.09.15",11660,2,21,1456,1,"KRES","22.09.15",32922,33021,32940,33034,22,1845,50,"OPER","22.09.15",32976,33233,32976,33518,182182,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2612,2104,5951,8096,257
"703",912,1,"22.09.15",11660,2,9,824,50,"FBST","22.09.15",70074,70149,70092,70156,10,715,52,"DUFP","22.09.15",70134,70203,70152,70214,182203,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2669,2628,6095,5997,69
"704",8,1,"22.09.15",2066,1,12,1472,3,"KUNS","22.09.15",37560,37574,37602,37586,13,1251,0,"HOTT","22.09.15",37656,37652,37686,37667,407465,4595,1,1,1,"HARP - KLUS",105819,1305,2870,6133,6849,-4
"705",80,2,"21.09.15",10272,18,18,1626,21,"MEIE","21.09.15",76260,76305,76302,76323,19,1280,23,"HOEB","21.09.15",76374,76393,76392,76402,435620,4825,2,1,2,"TRIS - BOEN",106484,2607,2610,5935,5947,19
"706",89,1,"21.09.15",10249,1,3,3122,20,"RIEH","21.09.15",31884,31932,31896,31939,4,872,20,"FRAN","21.09.15",31962,32012,32022,32026,55995,8630,1,1,1,"HEIZ - SIHC",92774,1843,1571,4132,3563,50
"707",89,2,"21.09.15",10543,2,8,904,11,"FRIE","21.09.15",58704,58694,58734,58707,9,2302,21,"SHOF","21.09.15",58764,58746,58794,58759,56010,8633,4,1,4,"SIHC - BALT",93118,2662,2802,6080,6677,-18
