,linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach,arrivelate
2192,31,2,26.09.15,10075,8,20,3022,11,BALT,26.09.15,54606,54838,54648,54865,21,2366,11,SEID,26.09.15,54678,54925,54696,54940,117494,11777,2,1,2,HEGI - SZEN,93259,2540,2591,5889,6345,247
2193,31,2,26.09.15,10065,6,17,2142,11,SBBW,26.09.15,38670,38698,38688,38710,18,3148,11,LETP,26.09.15,38712,38749,38730,38762,117734,11777,2,1,2,HEGI - SZEN,92572,2824,2817,6739,6725,37
2194,62,2,26.09.15,10529,4,3,908,21,FROB,26.09.15,61704,61724,61722,61736,4,2814,21,WALD,26.09.15,61758,61784,61776,61793,120200,15081,2,1,2,SCHW - UAFF,93065,2441,2375,5592,5435,26
2195,75,1,26.09.15,10418,5,1,1275,23,SEPL,26.09.15,45810,45835,45810,45835,2,2346,21,SEEB,26.09.15,45864,45877,45894,45979,121684,13282,51,1,51,SEPL - BOEN neue Fz.,91171,1934,1596,4359,9366,13
2196,185,1,26.09.15,10280,1,7,6594,50,AHOR,26.09.15,70458,70443,70476,70443,8,1227,50,HOFA01,26.09.15,70530,70519,70548,70531,126036,9822,1,1,1,WOLL - BADL via KSPI,93651,1510,1536,3346,3426,-11
2197,32,2,26.09.15,10090,11,20,498,11,BIRD,26.09.15,60912,61325,60924,61339,21,1705,11,NEUA,26.09.15,60996,61405,61008,61422,381891,4327,2,1,2,STRV - HOLZ,104640,2702,2429,6420,5565,409
2198,31,1,25.09.15,10064,5,14,1076,0,GUET,25.09.15,69648,69675,69678,69684,15,1234,10,BANL,25.09.15,69738,69759,69762,69769,80860,11819,1,1,1,SZEN - HEGI,94047,2529,2527,5812,5801,21
2199,31,2,25.09.15,10063,6,25,935,11,GASO,25.09.15,73488,73543,73506,73555,26,2798,11,WAGO,25.09.15,73548,73623,73566,73634,80885,11777,2,1,2,HEGI - SZEN,90638,2505,2019,5744,4560,75
2200,31,1,25.09.15,10072,4,13,1122,10,HARP,25.09.15,47946,48077,47994,48093,14,1076,0,GUET,25.09.15,48048,48229,48078,48245,80821,11819,1,1,1,SZEN - HEGI,93014,2526,2529,5792,5812,181
2201,14,2,25.09.15,3085,11,25,845,1,FELS,25.09.15,61362,61489,61386,61501,26,1275,1,SEPL,25.09.15,61434,61568,61458,61583,80106,5276,2,1,2,TRIE - SEEB,92672,1873,1934,4196,4360,134
2202,62,2,25.09.15,10529,10,9,2045,21,REGB,25.09.15,27198,27413,27228,27440,10,1821,21,OBEW,25.09.15,27276,27509,27300,27541,82006,15081,2,1,2,SCHW - UAFF,93820,2089,2442,4766,5595,233
2203,33,2,25.09.15,10162,10,31,1286,11,HOES,25.09.15,27972,28204,27984,28234,32,917,0,FROE,25.09.15,28062,28293,28074,28302,368831,11890,2,1,2,TRIE - BTIE,103148,2615,2680,5963,6373,231
2204,303,2,25.09.15,11445,6,5,2798,11,WAGO,25.09.15,25836,25883,25854,25896,6,2236,52,SCHL,25.09.15,25914,25966,25980,25984,435928,12327,6,1,6,FARB - BKIS,106414,2019,2043,4560,4622,52
2205,303,1,25.09.15,11445,6,23,1388,51,KESS,25.09.15,34650,34922,34668,34946,24,2237,50,SZEN,25.09.15,34746,35009,34776,35051,435931,12125,1,1,1,BKIS - SCHL,106414,2382,1537,5454,3428,263
2206,786,1,25.09.15,11002,17,3,1584,50,LOOR,25.09.15,55302,55444,55320,55466,4,3444,50,GLOK,25.09.15,55362,55522,55380,55531,68175,12445,9,1,9,KLUS - FAEI,94106,2450,2426,5616,5558,160
2207,7,2,25.09.15,2102,9,31,2575,2,BSTE,25.09.15,66456,66471,66474,66486,32,2575,0,BSTE,25.09.15,66486,66564,66486,66766,77025,27,2,1,2,WOLL - BSTE,94330,2316,2316,5308,5298,78
2208,7,1,25.09.15,2103,10,26,488,0,BILO,25.09.15,85944,85946,85968,85957,27,3044,0,BWOL,25.09.15,86010,86013,86034,86031,77052,26,1,1,1,BSTE - WOLL,90997,2404,2025,5501,4574,3
2209,3,2,25.09.15,3032,4,5,1472,1,KUNS,25.09.15,35658,35700,35694,35727,6,1724,1,NEUM,25.09.15,35730,35775,35772,35793,75733,4449,2,1,2,KLUS - ALBR,93661,1305,2641,6135,9161,45
2210,6,2,25.09.15,2108,8,8,619,5,CENT,25.09.15,32592,32610,32634,32641,9,1100,1,HEGG,25.09.15,32718,32737,32736,32750,365797,4559,2,1,2,ENGE - ZOO,103981,1938,2302,9133,5264,19
2211,9,2,25.09.15,3045,1,4,1012,1,GOLP,25.09.15,34428,34371,34458,34386,5,2256,1,SWIE,25.09.15,34536,34471,34584,34509,366167,5113,2,1,2,HEUR - HIRZ,103163,701,2060,1558,4679,-65
2212,31,2,24.09.15,10063,7,4,2450,11,SPRE,24.09.15,81972,82011,81990,82022,5,1472,11,KUNS,24.09.15,82056,82084,82092,82094,49721,11777,2,1,2,HEGI - SZEN,92966,2598,1305,5917,6132,28
2213,34,2,24.09.15,10144,3,4,455,11,BERH,24.09.15,60834,60839,60852,60849,5,617,11,CARL,24.09.15,60876,60891,60906,60908,49935,4706,2,1,2,KIEN - KLUS,92455,2437,2428,5584,5563,15
2214,89,2,24.09.15,10613,7,7,1307,11,IHAG,24.09.15,59088,59058,59112,59073,8,904,11,FRIE,24.09.15,59154,59119,59184,59133,56104,8631,2,1,2,SIHC - HEIZ,93783,2807,2662,6687,6080,-35
2215,89,2,24.09.15,10613,7,22,1231,21,HOHE,24.09.15,33516,33505,33528,33505,23,6015,21,WINS,24.09.15,33558,33542,33582,33548,56094,8631,2,1,2,SIHC - HEIZ,93783,2841,2695,6771,6400,-16
2216,9,1,24.09.15,3054,11,4,1590,0,LUEG,24.09.15,53706,53731,53736,53748,5,1139,0,HEER,24.09.15,53778,53796,53802,53809,351165,5112,1,1,1,HIRZ - HEUR,103934,2729,2812,6498,6706,18
2217,13,2,24.09.15,3014,3,23,800,1,EGUT,24.09.15,52992,53065,53016,53074,24,67,1,ATRO,24.09.15,53064,53136,53082,53147,47086,5233,2,1,2,ALBG - FRAN,91644,2635,2853,6013,6805,72
2218,747,2,24.09.15,11032,7,11,3444,51,GLOK,24.09.15,68004,68005,68022,68005,12,1584,11,LOOR,24.09.15,68064,68087,68088,68087,68824,2794,2,1,2,MSEE - KLUS,93633,2426,2450,5559,5615,23
2219,63,1,24.09.15,10413,13,2,2572,3,SOER,24.09.15,43746,43787,43782,43798,3,3154,22,MEHA,24.09.15,43818,43862,43854,43872,52105,2779,1,1,1,BOER - SCHW,94244,1311,1884,9158,4226,44
2220,4,2,24.09.15,3005,6,23,2449,1,SPOW,24.09.15,84228,84199,84240,84203,24,7,1,AARG,24.09.15,84288,84248,84300,84259,350693,10077,2,1,2,BTIE - BALN,103980,2575,2740,6299,6523,-40
2221,4,2,24.09.15,2074,8,12,619,3,CENT,24.09.15,23520,23505,23568,23521,13,413,1,BQUA,24.09.15,23646,23665,23706,23687,350730,10077,2,1,2,BTIE - BALN,104269,1938,1542,4381,3454,19
2222,4,1,24.09.15,3003,8,6,3453,0,TECH,24.09.15,71514,71549,71526,71573,7,6759,0,SBAU,24.09.15,71598,71642,71610,71658,350751,10076,1,1,1,BALN - BTIE,104269,2589,2893,6335,7000,44
2223,4,2,26.09.15,3014,9,4,1286,1,HOES,26.09.15,55686,55782,55716,55803,5,832,1,FELD,26.09.15,55752,55846,55788,55859,445065,10077,2,1,2,BTIE - BALN,106616,2615,2689,5961,6392,94
2224,4,2,26.09.15,3014,9,18,648,1,DAMM,26.09.15,84210,84330,84228,84343,19,799,1,EWYS,26.09.15,84288,84387,84312,84405,445077,10077,2,1,2,BTIE - BALN,106616,2290,1574,5227,3567,99
2225,4,2,26.09.15,2063,6,6,1456,1,KRES,26.09.15,63480,63609,63504,63619,7,1845,1,OPER,26.09.15,63552,63683,63594,63729,445290,10077,2,1,2,BTIE - BALN,106481,2612,2104,5951,4814,131
2226,3,2,26.09.15,3039,6,4,1251,1,HOTT,26.09.15,29010,29064,29046,29076,5,1472,1,KUNS,26.09.15,29118,29171,29154,29182,445561,17768,154,1,154,KLUS - STAU via BSTR-PARA-BSEL,106239,2870,1305,6848,6135,53
2227,3,2,26.09.15,3013,7,3,2124,1,ROEM,26.09.15,35466,35495,35502,35527,4,1251,1,HOTT,26.09.15,35550,35589,35586,35613,445619,17768,154,1,154,KLUS - STAU via BSTR-PARA-BSEL,106387,1531,2870,6140,6848,39
2228,3,1,26.09.15,3013,7,9,2124,0,ROEM,26.09.15,48282,48376,48318,48393,10,1278,0,HOEL,26.09.15,48360,48441,48384,48455,445628,17772,153,1,153,STAU - KLUS,106387,1531,1406,6145,6114,81
2229,12,1,26.09.15,3067,16,4,6506,0,BABH07,26.09.15,49746,49757,49758,49770,5,2758,0,UNTR07,26.09.15,49824,49838,49836,49852,420725,1495,1,1,1,FRAF - BSTE,105662,1377,751,3028,1674,14
2230,33,1,26.09.15,10180,7,19,2108,12,ROTB,26.09.15,39750,39809,39762,39819,20,1753,10,NUER,26.09.15,39804,39856,39816,39865,382058,11671,1,1,1,BTIE - TRIE,103927,2752,2693,6553,6396,52
2231,33,1,26.09.15,10164,6,21,3043,10,BWIP,26.09.15,61026,61019,61044,61039,22,2104,10,ROSE,26.09.15,61140,61150,61158,61163,382049,11671,1,1,1,BTIE - TRIE,104010,2789,2749,6645,6541,10
2232,33,2,26.09.15,10164,6,25,3648,11,KLOB,26.09.15,47772,47905,47784,47914,26,3470,11,HSTG,26.09.15,47826,47951,47838,47951,382044,11890,2,1,2,TRIE - BTIE,104010,2639,2637,6025,6018,125
2233,4,2,26.09.15,3034,1,7,1845,1,OPER,26.09.15,52302,52323,52344,52340,8,440,3,BELL,26.09.15,52410,52428,52470,52447,445027,10077,2,1,2,BTIE - BALN,106597,2104,1565,4814,3541,18
2234,4,1,26.09.15,3034,1,9,648,0,DAMM,26.09.15,77754,77748,77772,77764,10,2014,0,QUEL,26.09.15,77808,77808,77826,77820,445142,10076,1,1,1,BALN - BTIE,106597,2290,2298,5228,5255,0
2235,31,2,26.09.15,10064,7,27,2236,10,SCHL,26.09.15,34620,34615,34656,34634,28,2237,10,SZEN,26.09.15,34710,34680,34710,35184,117459,11777,2,1,2,HEGI - SZEN,91287,2043,1537,4625,3429,-30
2236,62,1,26.09.15,10524,3,2,914,20,FRON,26.09.15,40632,40640,40650,40653,3,3021,22,BAFF,26.09.15,40692,40699,40710,40716,120133,15094,1,1,1,UAFF - SCHW,93666,2445,1874,5602,4206,7
2237,62,2,26.09.15,10524,3,13,767,11,EINF,26.09.15,65208,65319,65232,65330,14,2968,21,ZEHN,26.09.15,65298,65400,65322,65414,120148,15081,2,1,2,SCHW - UAFF,93666,2457,1845,5636,4136,102
2238,184,2,26.09.15,10280,1,1,28,54,BADL01,26.09.15,54720,54757,54720,54758,2,1462,51,KROA01,26.09.15,54792,54819,54810,54828,126019,9821,2,1,2,BADL - WOLL,93651,1638,1869,3715,4189,27
2239,184,1,26.09.15,10281,2,4,6437,50,GRUT,26.09.15,40476,40545,40494,40556,5,2660,50,TIAK01,26.09.15,40542,40616,40560,40623,126078,9820,1,1,1,WOLL - BADL,92499,2160,2141,4954,4912,74
2240,185,2,26.09.15,10281,2,4,6594,51,AHOR,26.09.15,32142,32225,32160,32225,5,1440,51,KSPI,26.09.15,32214,32266,32232,32275,126069,9823,2,1,2,BADL - WOLL via KSPI,92499,1510,1909,3347,4294,52
2241,14,2,25.09.15,3085,11,25,845,1,FELS,25.09.15,82842,82942,82866,82956,26,1275,1,SEPL,25.09.15,82908,83013,82932,83023,80114,5276,2,1,2,TRIE - SEEB,92672,1873,1934,4196,4360,105
2242,31,1,25.09.15,10063,6,20,412,10,BPLA,25.09.15,65304,65678,65358,65699,21,619,10,CENT,25.09.15,65466,65887,65508,65908,80882,11819,1,1,1,SZEN - HEGI,90638,1541,1938,3446,9143,421
2243,184,1,25.09.15,10282,2,5,2660,50,TIAK01,25.09.15,69342,69402,69360,69410,6,1462,50,KROA01,25.09.15,69396,69458,69414,69458,60117,9820,1,1,1,WOLL - BADL,91119,2141,1869,4912,4188,62
2244,64,2,25.09.15,10312,1,4,3804,21,NBRU,25.09.15,65442,65562,65460,65564,5,6117,21,SRIE,25.09.15,65496,65611,65514,65623,51579,11647,2,1,2,BOEN - MAIL,91073,2609,2743,5943,6530,115
2245,4,2,26.09.15,3014,9,18,648,1,DAMM,26.09.15,74610,74658,74628,74666,19,799,1,EWYS,26.09.15,74688,74707,74712,74728,445073,10077,2,1,2,BTIE - BALN,106616,2290,1574,5227,3567,19
2246,4,2,26.09.15,3082,5,8,440,3,BELL,26.09.15,76746,76772,76806,76791,9,1157,1,HELM,26.09.15,76848,76889,76872,76909,445269,10077,2,1,2,BTIE - BALN,106696,1565,2854,3541,6809,41
2247,3,2,26.09.15,3026,8,6,1724,1,NEUM,26.09.15,60480,60542,60522,60560,7,619,1,CENT,26.09.15,60600,60641,60642,60669,444858,17768,154,1,154,KLUS - STAU via BSTR-PARA-BSEL,106448,2641,1938,9161,4374,41
2248,4,2,26.09.15,3082,5,6,1456,1,KRES,26.09.15,49530,49569,49554,49587,7,1845,1,OPER,26.09.15,49602,49687,49644,49705,445257,10077,2,1,2,BTIE - BALN,106696,2612,2104,5951,4814,85
2249,3,2,26.09.15,3039,6,2,1278,1,HOEL,26.09.15,51156,51164,51174,51186,3,2124,1,ROEM,26.09.15,51216,51241,51252,51266,445577,17768,154,1,154,KLUS - STAU via BSTR-PARA-BSEL,106239,1406,1531,6115,6140,25
2250,3,2,26.09.15,3013,7,7,619,1,CENT,26.09.15,43950,43992,43992,44014,8,416,0,BSTR,26.09.15,44118,44150,44160,44173,445625,17768,154,1,154,KLUS - STAU via BSTR-PARA-BSEL,106387,1938,1895,4374,4261,32
2251,3,1,26.09.15,3013,7,4,412,0,BPLA,26.09.15,39660,39674,39702,39717,5,619,0,CENT,26.09.15,39792,39847,39834,39868,445622,17772,153,1,153,STAU - KLUS,106387,1541,1938,3452,9153,55
2252,10,2,26.09.15,3067,16,23,6508,1,GLIN07,26.09.15,78078,78180,78090,78197,24,994,1,BGLA07,26.09.15,78162,78272,78174,78282,420736,3748,2,1,2,GESS - FRAF,105662,1379,1452,3035,3210,110
2253,33,2,26.09.15,10176,5,20,2451,11,SPYR,26.09.15,68466,68549,68478,68557,21,471,11,BETH,26.09.15,68520,68607,68532,68617,382024,11890,2,1,2,TRIE - BTIE,104846,2600,2656,5920,6064,87
2254,33,1,26.09.15,10180,7,21,3043,10,BWIP,26.09.15,71802,71854,71814,71869,22,2104,10,ROSE,26.09.15,71910,71987,71928,72008,382070,11671,1,1,1,BTIE - TRIE,103927,2789,2749,6645,6541,77
2255,33,2,26.09.15,10180,7,23,1407,0,KFLU,26.09.15,74364,74343,74376,74353,24,3469,11,HOFS,26.09.15,74436,74417,74448,74417,382071,11890,2,1,2,TRIE - BTIE,103927,2845,2621,6788,5980,-19
2256,4,2,26.09.15,3034,1,8,440,3,BELL,26.09.15,56910,56930,56970,56961,9,1157,1,HELM,26.09.15,57012,57039,57036,57056,445029,10077,2,1,2,BTIE - BALN,106597,1565,2854,3541,6809,27
2257,3,1,26.09.15,2080,4,8,1579,0,LOCH,26.09.15,43980,44030,44010,44043,9,1357,80,KALK,26.09.15,44034,44421,44076,44598,445459,17769,151,1,151,ALBR - KALK Tramhalle wenden,106570,2248,1906,5107,8464,387
2258,78,2,26.09.15,10244,1,1,592,20,BAEN,26.09.15,31200,31227,31200,31227,2,1041,21,GRUN,26.09.15,31284,31342,31314,31356,118047,4269,2,1,2,BAEN - DUNK,90625,2538,2544,5883,5902,58
2259,62,1,26.09.15,10524,3,1,2737,22,UAFF,26.09.15,72060,72091,72060,72092,2,914,20,FRON,26.09.15,72132,72165,72150,72173,120153,15094,1,1,1,UAFF - SCHW,93666,2439,2445,5589,5602,33
2260,61,1,26.09.15,10524,3,13,694,20,DORF,26.09.15,44640,44593,44664,44606,14,888,20,FRIA,26.09.15,44700,44675,44718,44687,120135,15060,1,1,1,MUEH - SCHW,93666,2460,2463,5643,5649,-25
2261,75,1,26.09.15,10418,5,8,2320,21,SCHG,26.09.15,78792,78768,78810,78781,9,573,23,BUHN,26.09.15,78858,78836,78876,78845,121710,13282,51,1,51,SEPL - BOEN neue Fz.,91171,2843,2682,6776,6379,-22
2262,185,2,26.09.15,10281,2,1,28,55,BADL01,26.09.15,44460,44475,44460,44475,2,148,51,ABAD01,26.09.15,44598,44606,44616,44626,126083,9823,2,1,2,BADL - WOLL via KSPI,92499,1638,2158,3716,4951,8
2263,32,2,26.09.15,10078,11,7,1012,11,GOLP,26.09.15,44916,44893,44940,44914,8,3018,11,ZWIN,26.09.15,45000,44991,45012,45008,381885,4327,2,1,2,STRV - HOLZ,104640,701,2738,1561,6519,-9
2264,89,1,24.09.15,10613,7,12,904,10,FRIE,25.09.15,1620,1614,1638,1620,13,1307,10,IHAG,25.09.15,1668,1677,1698,1680,56117,8632,3,1,3,BALT - SIHC,93783,2662,2807,6079,6686,9
2265,31,2,25.09.15,10063,6,2,2388,1,SIGN,25.09.15,76458,76473,76470,76473,3,1453,11,KREU,25.09.15,76512,76543,76530,76559,80887,11777,2,1,2,HEGI - SZEN,90638,2275,2084,5186,4748,31
2266,31,2,25.09.15,10064,6,10,1366,11,SIHP,25.09.15,61440,62018,61464,62046,11,1358,11,KANO,25.09.15,61536,62129,61554,62141,80881,11777,2,1,2,HEGI - SZEN,90638,2262,2570,5155,6277,593
2267,11,1,25.09.15,2008,8,16,1468,0,KRON,25.09.15,37452,37474,37476,37489,17,435,0,BECK,25.09.15,37524,37548,37548,37566,366515,11240,1,1,1,ZAUZ - REHA,103151,2087,2086,4757,4753,24
2268,31,1,25.09.15,10064,6,14,1076,0,GUET,25.09.15,23406,23527,23436,23537,15,1234,10,BANL,25.09.15,23490,23598,23514,23609,80866,11819,1,1,1,SZEN - HEGI,90638,2529,2527,5812,5801,108
2269,31,1,25.09.15,10072,4,19,1608,0,LOEW,25.09.15,38580,38637,38598,38652,20,412,10,BPLA,25.09.15,38694,38751,38748,38781,80817,11819,1,1,1,SZEN - HEGI,93014,2256,1541,5127,3446,57
2270,62,2,25.09.15,10541,9,5,888,21,FRIA,25.09.15,62844,62856,62868,62865,6,694,21,DORF,25.09.15,62910,62932,62934,62949,81996,15081,2,1,2,SCHW - UAFF,93710,2463,2460,5650,5644,22
2271,64,1,25.09.15,10312,1,3,3804,20,NBRU,25.09.15,63930,64044,63948,64044,4,3789,20,BOLL,25.09.15,63978,64081,63996,64093,51576,11664,1,1,1,MAIL - BOEN,91073,2609,2763,5942,6575,103
2272,303,2,25.09.15,11445,6,6,1178,51,HWEG,25.09.15,21192,21210,21204,21216,7,502,51,BIRM,25.09.15,21276,21308,21288,21317,435926,12085,2,1,2,SCHL - BKIS,106414,2332,2059,5340,4672,32
2273,303,1,25.09.15,11445,6,21,3748,50,STAK,25.09.15,30120,30090,30138,30100,22,2051,50,REIT,25.09.15,30210,30192,30228,30205,435929,12125,1,1,1,BKIS - SCHL,106414,2398,2033,5489,4595,-18
2274,786,1,25.09.15,11021,18,5,899,50,FWIT,25.09.15,59496,59566,59514,59574,6,1873,50,PMUE,25.09.15,59598,59670,59616,59682,68187,6499,7,1,7,KLUS - FAEI ohne PFAF,90637,2466,2462,5655,5647,72
2275,7,2,25.09.15,2113,8,26,2294,1,SCHW,25.09.15,59730,59743,59766,59766,27,2107,1,ROSW,25.09.15,59832,59837,59856,59849,77827,27,2,1,2,WOLL - BSTE,90371,1501,2510,3307,5759,5
2276,66,1,25.09.15,10601,1,2,530,20,BRAN,25.09.15,30174,30289,30210,30296,3,1865,20,HURL,25.09.15,30282,30378,30294,30386,83303,4761,1,1,1,SIHS - NEUB,91690,2605,2764,5931,6578,96
2277,6,1,25.09.15,2105,9,4,2673,0,TOBL,25.09.15,83274,83348,83298,83357,5,1407,0,KFLU,25.09.15,83364,83403,83394,83417,365849,4560,3,1,3,ZOO - GESS,104308,2701,2845,6413,6788,39
2278,31,2,24.09.15,10063,7,2,2388,1,SIGN,24.09.15,66900,66938,66918,66950,3,1453,11,KREU,24.09.15,66960,67004,66984,67018,49715,11777,2,1,2,HEGI - SZEN,92966,2275,2084,5186,4748,44
2279,34,2,24.09.15,10144,3,5,617,11,CARL,24.09.15,26700,26697,26730,26713,6,2836,11,WASE,24.09.15,26766,26765,26784,26784,49897,4706,2,1,2,KIEN - KLUS,92455,2428,2444,5563,5601,-1
2280,34,2,24.09.15,10144,3,6,2836,11,WASE,24.09.15,71796,71799,71814,71799,7,713,11,DRUS,24.09.15,71850,71850,71874,71854,49947,4706,2,1,2,KIEN - KLUS,92455,2444,2438,5601,5585,0
2281,89,2,24.09.15,10613,7,23,6015,21,WINS,24.09.15,25476,25463,25500,25471,24,872,20,FRAN,24.09.15,25608,25637,25668,25651,56090,8631,2,1,2,SIHC - HEIZ,93783,2695,1571,6400,3563,29
2282,89,2,24.09.15,10613,7,4,2722,0,UETL,24.09.15,82452,82501,82470,82503,5,2596,21,STRV,24.09.15,82530,82573,82560,82596,56114,8633,4,1,4,SIHC - BALT,93783,2633,2714,6010,6461,43
2283,89,1,24.09.15,10602,6,18,2550,1,SAAL,24.09.15,63006,63224,63024,63232,19,6463,21,SIHC,24.09.15,63084,63284,63084,63549,56075,8632,3,1,3,BALT - SIHC,91716,1854,1851,4161,4151,200
2284,13,1,24.09.15,3014,3,8,800,0,EGUT,24.09.15,76536,76560,76554,76572,9,2800,0,WAIF,24.09.15,76614,76637,76638,76647,47095,5232,1,1,1,FRAN - ALBG,91644,2635,2614,6014,5959,23
2285,786,1,24.09.15,11015,12,9,1871,50,PFAF,24.09.15,53850,53891,53868,53899,10,446,50,BGER,24.09.15,54042,54039,54066,54044,68114,12445,9,1,9,KLUS - FAEI,92871,2461,2431,5645,5569,-3
2286,62,2,24.09.15,10413,13,6,694,21,DORF,24.09.15,75972,76030,75996,76035,7,2572,21,SOER,24.09.15,76050,76089,76092,76112,52152,15081,2,1,2,SCHW - UAFF,94244,2460,1311,5644,2871,39
2287,4,1,24.09.15,2074,7,15,619,2,CENT,24.09.15,52542,52506,52590,52537,16,2113,0,RBRU,24.09.15,52620,52589,52656,52603,350712,10076,1,1,1,BALN - BTIE,103285,1938,2768,9176,6587,-31
2288,4,1,24.09.15,3003,8,17,2030,0,RATH,24.09.15,67506,67605,67548,67629,18,1157,0,HELM,24.09.15,67590,67674,67620,67695,350749,10076,1,1,1,BALN - BTIE,104269,2774,2854,6605,6810,84
2289,5,1,25.09.15,2097,1,5,1359,0,KANT,25.09.15,56808,56790,56838,56815,6,1472,2,KUNS,25.09.15,56904,56899,56946,56913,365148,4519,3,1,3,KFLU - LAUB,104074,2571,1305,6279,6126,-5
2290,31,1,25.09.15,10064,6,3,935,10,GASO,25.09.15,57894,57878,57912,57894,4,1690,10,MULL,25.09.15,57966,57954,57984,57965,80880,11819,1,1,1,SZEN - HEGI,90638,2505,2520,5743,5779,-12
2291,31,2,25.09.15,10063,5,24,1690,11,MULL,25.09.15,36942,36954,36966,36963,25,935,11,GASO,25.09.15,37038,37026,37056,37042,80847,11777,2,1,2,HEGI - SZEN,94047,2520,2505,5780,5744,-12
2292,33,2,25.09.15,10170,11,14,1753,11,NUER,25.09.15,65490,65739,65502,65747,15,2108,13,ROTB,25.09.15,65550,65774,65568,65807,368068,11890,2,1,2,TRIE - BTIE,104951,2693,2752,6397,6551,224
2293,33,1,25.09.15,10162,10,13,1194,10,HINT,25.09.15,56454,56618,56466,56633,14,2451,10,SPYR,25.09.15,56502,56666,56514,56676,368842,11671,1,1,1,BTIE - TRIE,103148,2606,2600,5933,5919,164
2294,64,1,25.09.15,10312,1,1,3788,22,MAIL,25.09.15,62940,63115,62940,63115,2,6117,20,SRIE,25.09.15,62976,63141,62994,63141,51574,11664,1,1,1,MAIL - BOEN,91073,2761,2743,6569,6529,165
2295,786,1,25.09.15,11017,17,11,445,50,BENG,25.09.15,69936,69923,69954,69934,12,446,51,BGER,25.09.15,70020,70019,70038,70019,68183,6456,1,1,1,KLUS - BSCH,94106,2430,2431,5567,5568,-1
2296,7,2,25.09.15,2102,9,22,1643,1,MIBU,25.09.15,65742,65712,65802,65802,23,2666,1,TIER,25.09.15,65880,65900,65904,65914,77025,27,2,1,2,WOLL - BSTE,94330,1504,2406,3321,5508,20
2297,3,1,25.09.15,3032,4,19,2124,0,ROEM,25.09.15,66282,66651,66318,66666,20,1278,0,HOEL,25.09.15,66360,66716,66384,66728,75746,4448,1,1,1,ALBR - KLUS,93661,1531,1406,6145,6114,356
2298,66,2,25.09.15,10601,1,7,546,11,BRUM,25.09.15,26832,27010,26856,27022,8,1288,11,HUEG,25.09.15,26904,27075,26922,27078,83300,4762,2,1,2,NEUB - SIHS,91690,2632,2618,6006,5972,171
2299,9,2,25.09.15,3045,1,11,601,0,BOES,25.09.15,52710,53304,52728,53322,12,615,0,BURK,25.09.15,52800,53418,52836,53434,366173,5113,2,1,2,HEUR - HIRZ,103163,2228,2590,6211,6341,618
2300,31,2,24.09.15,10073,8,3,1453,11,KREU,24.09.15,61542,61608,61566,61621,4,2450,11,SPRE,24.09.15,61632,61655,61656,61668,49743,11777,2,1,2,HEGI - SZEN,91670,2084,2598,4748,5917,23
2301,34,1,24.09.15,10144,3,2,1362,10,KAPF,24.09.15,50922,50961,50946,50973,3,2251,10,SYFI,24.09.15,50988,51036,51000,51044,49924,4705,1,1,1,KLUS - KIEN,92455,2434,2473,5576,5667,48
2302,35,1,24.09.15,10333,1,6,92,20,AMSU,24.09.15,68586,68632,68610,68645,7,1581,20,LOOG,24.09.15,68664,68684,68688,68694,353286,4287,3,1,3,SOLP - FEIC,103922,2530,2537,5855,5877,20
2303,89,2,24.09.15,10245,5,8,944,20,GEER,24.09.15,20352,20392,20370,20404,9,1156,20,HEIZ,24.09.15,20490,20528,20490,20955,56050,12380,8,1,8,BALT - HEIZ,93804,2198,1454,5017,3214,38
2304,89,1,24.09.15,10602,6,1,3022,11,BALT,24.09.15,82800,82834,82800,82835,2,542,21,BRIS,24.09.15,82836,82865,82860,82869,56085,8632,3,1,3,BALT - SIHC,91716,2540,2533,5889,5864,29
2305,89,2,24.09.15,10613,7,9,2302,21,SHOF,24.09.15,37812,37839,37836,37846,10,2160,21,SCHA,24.09.15,37902,37923,37920,37935,56096,8631,2,1,2,SIHC - HEIZ,93783,2802,1010,6677,2189,21
2306,13,1,24.09.15,3014,3,17,413,0,BQUA,24.09.15,60678,60772,60738,60792,18,416,0,BSTR,24.09.15,60834,60949,60876,60975,47089,5232,1,1,1,FRAN - ALBG,91644,1542,1895,3457,4261,115
2307,786,2,24.09.15,11015,12,1,2307,50,BSCH,24.09.15,66000,66023,66000,66024,2,684,51,DORS,24.09.15,66120,66142,66138,66142,68121,12222,4,1,4,BSCH - KLUS ohne PFAF,92871,1679,2458,3796,5637,22
2308,747,2,24.09.15,11021,15,13,617,11,CARL,24.09.15,28596,28586,28614,28603,14,1430,50,KLUS,24.09.15,28884,29002,28884,29030,68146,2794,2,1,2,MSEE - KLUS,91430,2428,1905,5563,4282,118
